;A;B;C;DR;freq;AA;BB;CC;DDR
4212;33;57;6;4;5,87E-05;A33;B57;C6;DR4
4213;33;57;7;10;1,32E-05;A33;B57;C7;DR10
4214;33;57;7;14;1,29E-05;A33;B57;C7;DR14
4215;33;57;7;3;3,09E-10;A33;B57;C7;DR3
4216;33;57;7;7;3,86E-05;A33;B57;C7;DR7
4217;33;58;3;1;2,70E-05;A33;B58;C3;DR1
4218;33;58;3;13;0,000749212;A33;B58;C3;DR13
4219;33;58;3;3;4,89E-05;A33;B58;C3;DR3
4220;33;58;3;7;9,48E-05;A33;B58;C3;DR7
4221;33;7;15;10;1,54E-05;A33;B7;C15;DR10
4222;33;7;15;3;1,32E-05;A33;B7;C15;DR3
4223;33;7;15;4;3,04E-05;A33;B7;C15;DR4
4224;33;7;2;15;0,000161875;A33;B7;C2;DR15
4225;33;7;6;13;1,32E-05;A33;B7;C6;DR13
4226;33;7;7;1;1,49E-06;A33;B7;C7;DR1
4227;33;7;7;11;7,76E-05;A33;B7;C7;DR11
4228;33;7;7;15;8,87E-05;A33;B7;C7;DR15
4229;33;7;7;4;1,80E-05;A33;B7;C7;DR4
4230;33;78;16;1;5,27E-05;A33;B78;C16;DR1
4231;33;78;16;11;6,58E-05;A33;B78;C16;DR11
4232;33;8;3;13;1,41E-05;A33;B8;C3;DR13
4233;33;8;7;10;1,29E-05;A33;B8;C7;DR10
4234;33;8;7;11;1,34E-05;A33;B8;C7;DR11
4235;33;8;7;13;2,71E-05;A33;B8;C7;DR13
4236;33;8;7;3;0,000137395;A33;B8;C7;DR3
4237;33;8;7;8;1,47E-05;A33;B8;C7;DR8
4238;33;8;8;3;2,63E-05;A33;B8;C8;DR3
4239;34;14;15;1;3,10E-08;A34;B14;C15;DR1
4240;34;14;8;11;7,88E-05;A34;B14;C8;DR11
4241;34;14;8;3;2,67E-05;A34;B14;C8;DR3
4242;34;14;8;4;1,32E-05;A34;B14;C8;DR4
4243;34;15;3;11;7,44E-05;A34;B15;C3;DR11
4244;34;15;3;4;3,98E-05;A34;B15;C3;DR4
4245;34;15;6;11;1,32E-05;A34;B15;C6;DR11
4246;34;18;5;3;3,42E-05;A34;B18;C5;DR3
4247;34;18;7;8;1,03E-05;A34;B18;C7;DR8
4248;34;27;1;3;7,25E-06;A34;B27;C1;DR3
4249;34;27;6;11;1,32E-05;A34;B27;C6;DR11
4250;34;35;4;8;1,31E-06;A34;B35;C4;DR8
4251;34;35;4;9;1,32E-05;A34;B35;C4;DR9
4252;34;35;6;13;5,26E-05;A34;B35;C6;DR13
4253;34;39;12;13;2,75E-05;A34;B39;C12;DR13
4254;34;39;12;8;1,00E-05;A34;B39;C12;DR8
4255;34;40;3;15;5,41E-06;A34;B40;C3;DR15
4256;34;41;17;3;1,39E-05;A34;B41;C17;DR3
4257;34;41;7;11;1,20E-05;A34;B41;C7;DR11
4258;34;42;17;8;1,32E-05;A34;B42;C17;DR8
4259;34;44;16;4;1,52E-05;A34;B44;C16;DR4
4260;34;44;16;7;2,44E-05;A34;B44;C16;DR7
4261;34;44;2;11;1,32E-05;A34;B44;C2;DR11
4262;34;44;4;3;1,32E-05;A34;B44;C4;DR3
4263;34;44;5;3;8,16E-06;A34;B44;C5;DR3
4264;34;44;5;4;0,000101076;A34;B44;C5;DR4
4265;34;45;4;14;1,32E-05;A34;B45;C4;DR14
4266;34;45;6;13;1,32E-05;A34;B45;C6;DR13
4267;34;49;7;8;1,32E-05;A34;B49;C7;DR8
4268;34;50;6;12;1,32E-05;A34;B50;C6;DR12
4269;34;50;6;3;1,33E-05;A34;B50;C6;DR3
4270;34;50;6;4;1,31E-05;A34;B50;C6;DR4
4271;34;51;14;4;6,72E-06;A34;B51;C14;DR4
4272;34;51;14;7;8,34E-06;A34;B51;C14;DR7
4273;34;51;15;11;1,33E-05;A34;B51;C15;DR11
4274;34;51;15;13;1,46E-05;A34;B51;C15;DR13
4275;34;51;16;13;3,96E-05;A34;B51;C16;DR13
4276;34;51;2;4;1,47E-05;A34;B51;C2;DR4
4277;34;51;3;7;1,32E-05;A34;B51;C3;DR7
4278;34;52;12;15;2,16E-05;A34;B52;C12;DR15
4279;34;52;16;4;1,32E-05;A34;B52;C16;DR4
4280;34;52;16;7;1,32E-05;A34;B52;C16;DR7
4281;34;55;1;11;2,63E-05;A34;B55;C1;DR11
4282;34;55;1;13;1,10E-05;A34;B55;C1;DR13
4283;34;57;6;11;2,54E-06;A34;B57;C6;DR11
4284;34;57;6;15;2,65E-05;A34;B57;C6;DR15
4285;34;57;6;7;0,000357014;A34;B57;C6;DR7
4286;34;58;3;3;1,25E-05;A34;B58;C3;DR3
4287;34;58;7;4;1,32E-05;A34;B58;C7;DR4
4288;34;7;15;11;9,10E-06;A34;B7;C15;DR11
4289;34;7;15;4;1,71E-05;A34;B7;C15;DR4
4290;34;7;6;13;1,32E-05;A34;B7;C6;DR13
4291;34;8;7;1;0,000112255;A34;B8;C7;DR1
4292;34;8;7;13;0,000240882;A34;B8;C7;DR13
4293;34;8;7;14;6,89E-05;A34;B8;C7;DR14
4294;34;8;7;3;0,002383735;A34;B8;C7;DR3
4295;34;8;7;4;0,000175117;A34;B8;C7;DR4
4296;34;8;7;7;6,20E-05;A34;B8;C7;DR7
4297;34;8;7;8;3,12E-05;A34;B8;C7;DR8
4298;36;35;7;10;1,32E-05;A36;B35;C7;DR10
4299;36;41;6;13;1,02E-05;A36;B41;C6;DR13
4300;36;41;7;13;1,61E-05;A36;B41;C7;DR13
4301;36;44;12;11;1,28E-05;A36;B44;C12;DR11
4302;36;44;5;12;1,32E-05;A36;B44;C5;DR12
4303;36;51;14;11;1,70E-05;A36;B51;C14;DR11
4304;36;51;14;7;9,66E-06;A36;B51;C14;DR7
4305;36;53;4;11;0,000145936;A36;B53;C4;DR11
4306;36;53;4;16;0,000340996;A36;B53;C4;DR16
4307;36;7;3;16;1,32E-05;A36;B7;C3;DR16
4308;66;13;6;13;1,32E-05;A66;B13;C6;DR13
4309;66;14;2;4;1,42E-05;A66;B14;C2;DR4
4310;66;14;8;1;3,75E-05;A66;B14;C8;DR1
4311;66;15;1;9;6,98E-06;A66;B15;C1;DR9
4312;66;15;12;14;1,44E-05;A66;B15;C12;DR14
4313;66;15;12;7;0,000380234;A66;B15;C12;DR7
4314;66;15;2;1;1,32E-05;A66;B15;C2;DR1
4315;66;15;3;4;1,52E-05;A66;B15;C3;DR4
4316;66;15;7;13;3,12E-07;A66;B15;C7;DR13
4317;66;18;5;7;4,16E-06;A66;B18;C5;DR7
4318;66;18;7;11;3,84E-06;A66;B18;C7;DR11
4319;66;18;7;13;3,58E-05;A66;B18;C7;DR13
4320;66;27;2;16;1,33E-05;A66;B27;C2;DR16
4321;66;27;2;4;1,42E-05;A66;B27;C2;DR4
4322;66;35;12;11;0,00010762;A66;B35;C12;DR11
4323;66;35;12;4;2,67E-05;A66;B35;C12;DR4
4324;66;35;17;1;1,32E-05;A66;B35;C17;DR1
4325;66;35;3;15;1,32E-05;A66;B35;C3;DR15
4326;66;35;4;1;7,87E-05;A66;B35;C4;DR1
4327;66;35;4;11;5,30E-05;A66;B35;C4;DR11
4328;66;35;4;13;1,05E-05;A66;B35;C4;DR13
4329;66;35;4;15;3,02E-05;A66;B35;C4;DR15
4330;66;35;4;3;2,41E-05;A66;B35;C4;DR3
4331;66;35;4;4;0,001378382;A66;B35;C4;DR4
4332;66;35;4;7;0,000161565;A66;B35;C4;DR7
4333;66;35;4;8;1,54E-05;A66;B35;C4;DR8
4334;66;37;6;10;2,63E-05;A66;B37;C6;DR10
4335;66;38;12;11;0,000122603;A66;B38;C12;DR11
4336;66;38;12;13;2,35E-05;A66;B38;C12;DR13
4337;66;38;12;14;9,06E-06;A66;B38;C12;DR14
4338;66;39;12;10;1,30E-05;A66;B39;C12;DR10
4339;66;39;12;13;5,67E-06;A66;B39;C12;DR13
4340;66;39;3;12;1,32E-05;A66;B39;C3;DR12
4341;66;40;2;11;2,08E-05;A66;B40;C2;DR11
4342;66;40;2;13;1,30E-05;A66;B40;C2;DR13
4343;66;40;2;16;1,08E-05;A66;B40;C2;DR16
4344;66;40;3;15;2,25E-06;A66;B40;C3;DR15
4345;66;40;3;3;8,76E-06;A66;B40;C3;DR3
4346;66;41;17;1;1,15E-05;A66;B41;C17;DR1
4347;66;41;17;11;6,51E-05;A66;B41;C17;DR11
4348;66;41;17;13;0,001375518;A66;B41;C17;DR13
4349;66;41;17;14;9,91E-05;A66;B41;C17;DR14
4350;66;41;17;15;6,53E-06;A66;B41;C17;DR15
4351;66;41;17;3;0,000217237;A66;B41;C17;DR3
4352;66;41;17;4;0,000375998;A66;B41;C17;DR4
4353;66;41;17;7;0,001299326;A66;B41;C17;DR7
4354;66;41;5;4;1,32E-05;A66;B41;C5;DR4
4355;66;41;7;13;4,26E-05;A66;B41;C7;DR13
4356;66;44;12;15;1,01E-05;A66;B44;C12;DR15
4357;66;44;12;8;3,95E-05;A66;B44;C12;DR8
4358;66;44;15;7;1,30E-05;A66;B44;C15;DR7
4359;66;44;16;15;1,32E-05;A66;B44;C16;DR15
4360;66;44;16;3;2,34E-06;A66;B44;C16;DR3
4361;66;44;16;7;7,81E-05;A66;B44;C16;DR7
4362;66;44;2;4;1,10E-05;A66;B44;C2;DR4
4363;66;44;4;3;1,12E-05;A66;B44;C4;DR3
4364;66;44;4;7;0,000172982;A66;B44;C4;DR7
4365;66;44;4;8;2,58E-05;A66;B44;C4;DR8
4366;66;44;5;1;1,99E-05;A66;B44;C5;DR1
4367;66;44;7;1;1,09E-05;A66;B44;C7;DR1
4368;66;45;6;9;1,40E-05;A66;B45;C6;DR9
4369;66;49;7;11;1,55E-05;A66;B49;C7;DR11
4370;66;49;7;7;2,97E-05;A66;B49;C7;DR7
4371;66;50;16;3;1,22E-05;A66;B50;C16;DR3
4372;66;50;4;7;2,71E-05;A66;B50;C4;DR7
4373;66;51;14;1;1,72E-05;A66;B51;C14;DR1
4374;66;51;14;11;1,02E-06;A66;B51;C14;DR11
4375;66;51;14;7;2,27E-05;A66;B51;C14;DR7
4376;66;51;15;11;1,63E-05;A66;B51;C15;DR11
4377;66;51;15;13;1,45E-05;A66;B51;C15;DR13
4378;66;51;15;15;1,79E-05;A66;B51;C15;DR15
4379;66;51;15;9;1,32E-05;A66;B51;C15;DR9
4380;66;51;16;1;1,47E-05;A66;B51;C16;DR1
4381;66;51;16;11;0,000244031;A66;B51;C16;DR11
4382;66;51;16;13;4,05E-05;A66;B51;C16;DR13
4383;66;51;2;11;0,000161146;A66;B51;C2;DR11
4384;66;51;5;3;1,32E-05;A66;B51;C5;DR3
4385;66;52;12;15;1,97E-05;A66;B52;C12;DR15
4386;66;52;16;14;1,32E-05;A66;B52;C16;DR14
4387;66;53;14;9;1,32E-05;A66;B53;C14;DR9
4388;66;53;4;4;0,000355289;A66;B53;C4;DR4
4389;66;53;4;7;1,39E-05;A66;B53;C4;DR7
4390;66;53;6;11;1,32E-05;A66;B53;C6;DR11
4391;66;55;3;12;3,22E-06;A66;B55;C3;DR12
4392;66;55;3;7;3,64E-05;A66;B55;C3;DR7
4393;66;56;1;8;7,98E-06;A66;B56;C1;DR8
4394;66;57;6;13;1,63E-05;A66;B57;C6;DR13
4395;66;57;6;16;1,32E-05;A66;B57;C6;DR16
4396;66;57;6;3;2,84E-05;A66;B57;C6;DR3
4397;66;57;6;4;0,000683398;A66;B57;C6;DR4
4398;66;57;6;7;2,54E-05;A66;B57;C6;DR7
4399;66;57;7;4;4,34E-06;A66;B57;C7;DR4
4400;66;58;3;7;7,43E-06;A66;B58;C3;DR7
4401;66;58;4;15;1,32E-05;A66;B58;C4;DR15
4402;66;58;6;13;1,32E-05;A66;B58;C6;DR13
4403;66;7;15;12;1,30E-05;A66;B7;C15;DR12
4404;66;7;15;4;0,000178701;A66;B7;C15;DR4
4405;66;7;17;15;1,32E-05;A66;B7;C17;DR15
4406;66;7;7;12;3,32E-06;A66;B7;C7;DR12
4407;66;7;7;15;1,77E-05;A66;B7;C7;DR15
4408;66;7;7;16;2,57E-05;A66;B7;C7;DR16
4409;66;7;7;4;0,000124547;A66;B7;C7;DR4
4410;66;73;15;15;2,63E-05;A66;B73;C15;DR15
4411;66;8;7;13;1,30E-05;A66;B8;C7;DR13
4412;66;8;7;3;0,000113353;A66;B8;C7;DR3
4413;68;13;6;1;1,44E-05;A68;B13;C6;DR1
4414;68;13;6;7;0,00020838;A68;B13;C6;DR7
4415;68;14;15;1;5,53E-05;A68;B14;C15;DR1
4416;68;14;2;1;0,000192093;A68;B14;C2;DR1
4417;68;14;8;1;0,000445508;A68;B14;C8;DR1
4418;68;14;8;10;1,56E-05;A68;B14;C8;DR10
4419;68;14;8;11;7,34E-05;A68;B14;C8;DR11
4420;68;14;8;12;0,000126846;A68;B14;C8;DR12
4421;68;14;8;13;0,000717499;A68;B14;C8;DR13
4422;68;14;8;14;1,79E-06;A68;B14;C8;DR14
4423;68;14;8;15;1,61E-05;A68;B14;C8;DR15
4424;68;14;8;4;2,92E-05;A68;B14;C8;DR4
4425;68;14;8;7;0,000453606;A68;B14;C8;DR7
4426;68;14;8;8;3,31E-05;A68;B14;C8;DR8
4427;68;15;1;9;0,000111169;A68;B15;C1;DR9
4428;68;15;12;11;1,39E-05;A68;B15;C12;DR11
4429;68;15;12;14;9,06E-05;A68;B15;C12;DR14
4430;68;15;14;10;1,32E-05;A68;B15;C14;DR10
4431;68;15;16;1;1,14E-05;A68;B15;C16;DR1
4432;68;15;16;13;1,70E-05;A68;B15;C16;DR13
4433;68;15;16;7;2,47E-05;A68;B15;C16;DR7
4434;68;15;2;1;2,72E-05;A68;B15;C2;DR1
4435;68;15;2;10;6,72E-05;A68;B15;C2;DR10
4436;68;15;2;11;5,49E-05;A68;B15;C2;DR11
4437;68;15;2;13;7,66E-05;A68;B15;C2;DR13
4438;68;15;2;3;5,15E-05;A68;B15;C2;DR3
4439;68;15;2;7;5,35E-05;A68;B15;C2;DR7
4440;68;15;3;1;0,000134428;A68;B15;C3;DR1
4441;68;15;3;11;0,000139243;A68;B15;C3;DR11
4442;68;15;3;13;0,000129794;A68;B15;C3;DR13
4443;68;15;3;15;2,80E-05;A68;B15;C3;DR15
4444;68;15;3;3;3,54E-05;A68;B15;C3;DR3
4445;68;15;3;4;0,000209591;A68;B15;C3;DR4
4446;68;15;3;8;2,63E-05;A68;B15;C3;DR8
4447;68;15;4;10;7,86E-05;A68;B15;C4;DR10
4448;68;15;4;4;2,48E-05;A68;B15;C4;DR4
4449;68;15;4;7;1,48E-05;A68;B15;C4;DR7
4450;68;15;4;8;3,36E-07;A68;B15;C4;DR8
4451;68;15;5;10;3,50E-07;A68;B15;C5;DR10
4452;68;15;7;1;0,000302884;A68;B15;C7;DR1
4453;68;15;7;10;1,92E-05;A68;B15;C7;DR10
4454;68;15;7;11;0,000170681;A68;B15;C7;DR11
4455;68;15;7;12;3,94E-05;A68;B15;C7;DR12
4456;68;15;7;13;7,76E-05;A68;B15;C7;DR13
4457;68;15;7;14;2,33E-06;A68;B15;C7;DR14
4458;68;15;7;15;0,001550218;A68;B15;C7;DR15
4459;68;15;7;3;0,000682686;A68;B15;C7;DR3
4460;68;15;7;4;0,000562186;A68;B15;C7;DR4
4461;68;15;7;7;8,69E-05;A68;B15;C7;DR7
4462;68;15;7;8;8,61E-05;A68;B15;C7;DR8
4463;68;15;7;9;0,000119981;A68;B15;C7;DR9
4464;68;15;8;3;2,63E-05;A68;B15;C8;DR3
4465;68;18;1;10;4,07E-05;A68;B18;C1;DR10
4466;68;18;12;11;0,000151224;A68;B18;C12;DR11
4467;68;18;12;15;1,42E-05;A68;B18;C12;DR15
4468;68;18;12;3;1,32E-05;A68;B18;C12;DR3
4469;68;18;2;1;1,50E-05;A68;B18;C2;DR1
4470;68;18;2;13;7,19E-07;A68;B18;C2;DR13
4471;68;18;4;4;1,32E-05;A68;B18;C4;DR4
4472;68;18;5;10;1,32E-05;A68;B18;C5;DR10
4473;68;18;5;11;1,56E-05;A68;B18;C5;DR11
4474;68;18;5;14;1,33E-05;A68;B18;C5;DR14
4475;68;18;5;3;8,20E-05;A68;B18;C5;DR3
4476;68;18;5;4;2,77E-05;A68;B18;C5;DR4
4477;68;18;5;7;3,63E-05;A68;B18;C5;DR7
4478;68;18;7;1;2,84E-05;A68;B18;C7;DR1
4479;68;18;7;11;5,69E-05;A68;B18;C7;DR11
4480;68;18;7;14;1,63E-05;A68;B18;C7;DR14
4481;68;18;7;15;5,01E-05;A68;B18;C7;DR15
4482;68;18;7;4;0,000178169;A68;B18;C7;DR4
4483;68;18;7;7;5,53E-05;A68;B18;C7;DR7
4484;68;18;7;8;0,000185464;A68;B18;C7;DR8
4485;68;27;1;1;5,17E-05;A68;B27;C1;DR1
4486;68;27;1;11;2,91E-05;A68;B27;C1;DR11
4487;68;27;1;13;0,0001606;A68;B27;C1;DR13
4488;68;27;1;14;2,20E-05;A68;B27;C1;DR14
4489;68;27;2;11;5,42E-05;A68;B27;C2;DR11
4490;68;27;2;13;8,27E-05;A68;B27;C2;DR13
4491;68;27;2;15;0,000243313;A68;B27;C2;DR15
4492;68;27;2;16;4,67E-05;A68;B27;C2;DR16
4493;68;27;2;3;0,000103032;A68;B27;C2;DR3
4494;68;27;2;4;0,000321535;A68;B27;C2;DR4
4495;68;27;2;7;4,52E-05;A68;B27;C2;DR7
4496;68;27;2;9;3,48E-06;A68;B27;C2;DR9
4497;68;27;7;8;1,95E-05;A68;B27;C7;DR8
4498;68;27;8;11;5,38E-05;A68;B27;C8;DR11
4499;68;27;8;12;1,26E-05;A68;B27;C8;DR12
4500;68;35;1;1;8,75E-05;A68;B35;C1;DR1
4501;68;35;12;11;1,52E-05;A68;B35;C12;DR11
4502;68;35;12;13;2,40E-05;A68;B35;C12;DR13
4503;68;35;12;14;8,16E-05;A68;B35;C12;DR14
4504;68;35;12;7;7,68E-05;A68;B35;C12;DR7
4505;68;35;15;13;0,000165102;A68;B35;C15;DR13
4506;68;35;15;14;9,21E-05;A68;B35;C15;DR14
4507;68;35;16;1;0;A68;B35;C16;DR1
4508;68;35;2;4;2,93E-05;A68;B35;C2;DR4
4509;68;35;4;1;0,001504223;A68;B35;C4;DR1
4510;68;35;4;10;0,000418661;A68;B35;C4;DR10
4511;68;35;4;11;0,000116243;A68;B35;C4;DR11
4512;68;35;4;12;0,00015231;A68;B35;C4;DR12
4513;68;35;4;13;0,000485928;A68;B35;C4;DR13
4514;68;35;4;14;2,88E-05;A68;B35;C4;DR14
4515;68;35;4;15;0,000253633;A68;B35;C4;DR15
4516;68;35;4;16;0,000165768;A68;B35;C4;DR16
4517;68;35;4;3;0,000111075;A68;B35;C4;DR3
4518;68;35;4;4;0,000908198;A68;B35;C4;DR4
4519;68;35;4;7;0,000498427;A68;B35;C4;DR7
4520;68;35;4;8;0,000652453;A68;B35;C4;DR8
4521;68;35;6;4;1,32E-05;A68;B35;C6;DR4
4522;68;35;7;3;1,20E-05;A68;B35;C7;DR3
4523;68;35;7;4;4,04E-08;A68;B35;C7;DR4
4524;68;35;7;7;1,56E-05;A68;B35;C7;DR7
4525;68;35;8;11;2,63E-05;A68;B35;C8;DR11
4526;68;37;5;10;1,32E-05;A68;B37;C5;DR10
4527;68;37;6;11;1,88E-05;A68;B37;C6;DR11
4528;68;37;6;14;2,67E-05;A68;B37;C6;DR14
4529;68;37;6;15;8,69E-06;A68;B37;C6;DR15
4530;68;37;6;8;1,50E-05;A68;B37;C6;DR8
4531;68;38;12;1;4,84E-05;A68;B38;C12;DR1
4532;68;38;12;12;1,90E-05;A68;B38;C12;DR12
4533;68;38;12;13;0,000540158;A68;B38;C12;DR13
4534;68;38;12;14;2,17E-05;A68;B38;C12;DR14
4535;68;38;12;16;1,92E-05;A68;B38;C12;DR16
4536;68;38;12;3;6,25E-05;A68;B38;C12;DR3
4537;68;38;12;4;0,000398;A68;B38;C12;DR4
4538;68;38;12;7;1,16E-05;A68;B38;C12;DR7
4539;68;39;12;1;6,99E-06;A68;B39;C12;DR1
4540;68;39;12;10;8,20E-06;A68;B39;C12;DR10
4541;68;39;12;12;3,61E-05;A68;B39;C12;DR12
4542;68;39;12;13;0,000218493;A68;B39;C12;DR13
4543;68;39;12;16;0,000117988;A68;B39;C12;DR16
4544;68;39;12;8;2,79E-05;A68;B39;C12;DR8
4545;68;39;12;9;1,47E-06;A68;B39;C12;DR9
4546;68;39;7;1;3,17E-05;A68;B39;C7;DR1
4547;68;39;7;14;3,86E-05;A68;B39;C7;DR14
4548;68;39;7;16;1,66E-05;A68;B39;C7;DR16
4549;68;40;2;11;3,94E-05;A68;B40;C2;DR11
4550;68;40;2;16;1,06E-05;A68;B40;C2;DR16
4551;68;40;2;3;2,67E-05;A68;B40;C2;DR3
4552;68;40;3;1;1,28E-06;A68;B40;C3;DR1
4553;68;40;3;10;2,92E-05;A68;B40;C3;DR10
4554;68;40;3;11;4,59E-05;A68;B40;C3;DR11
4555;68;40;3;13;0,000441356;A68;B40;C3;DR13
4556;68;40;3;15;0,000308007;A68;B40;C3;DR15
4557;68;40;3;16;8,85E-05;A68;B40;C3;DR16
4558;68;40;3;3;2,78E-05;A68;B40;C3;DR3
4559;68;40;3;4;0,000190125;A68;B40;C3;DR4
4560;68;40;3;7;0,000273701;A68;B40;C3;DR7
4561;68;40;3;8;9,05E-05;A68;B40;C3;DR8
4562;68;40;5;4;1,33E-05;A68;B40;C5;DR4
4563;68;40;6;14;1,32E-05;A68;B40;C6;DR14
4564;68;41;17;13;0,000142343;A68;B41;C17;DR13
4565;68;41;6;3;1,32E-05;A68;B41;C6;DR3
4566;68;41;7;13;1,48E-05;A68;B41;C7;DR13
4567;68;41;7;4;6,11E-05;A68;B41;C7;DR4
4568;68;42;17;13;3,94E-05;A68;B42;C17;DR13
4569;68;42;17;8;4,78E-05;A68;B42;C17;DR8
4570;68;44;12;1;1,32E-05;A68;B44;C12;DR1
4571;68;44;12;13;1,34E-05;A68;B44;C12;DR13
4572;68;44;12;8;1,32E-05;A68;B44;C12;DR8
4573;68;44;14;8;1,12E-05;A68;B44;C14;DR8
4574;68;44;16;1;0,000311997;A68;B44;C16;DR1
4575;68;44;16;14;1,34E-05;A68;B44;C16;DR14
4576;68;44;16;3;4,20E-05;A68;B44;C16;DR3
4577;68;44;16;4;6,43E-05;A68;B44;C16;DR4
4578;68;44;16;7;0,000538048;A68;B44;C16;DR7
4579;68;44;2;1;7,96E-05;A68;B44;C2;DR1
4580;68;44;2;10;1,56E-05;A68;B44;C2;DR10
4581;68;44;2;3;3,70E-06;A68;B44;C2;DR3
4582;68;44;2;4;1,94E-05;A68;B44;C2;DR4
4583;68;44;2;7;5,71E-05;A68;B44;C2;DR7
4584;68;44;4;1;1,45E-05;A68;B44;C4;DR1
4585;68;44;4;13;0,000134354;A68;B44;C4;DR13
4586;68;44;4;7;0,000184621;A68;B44;C4;DR7
4587;68;44;5;11;5,27E-05;A68;B44;C5;DR11
4588;68;44;5;12;0,00010322;A68;B44;C5;DR12
4589;68;44;5;13;0,000750776;A68;B44;C5;DR13
4590;68;44;5;15;0,000359876;A68;B44;C5;DR15
4591;68;44;5;4;6,29E-06;A68;B44;C5;DR4
4592;68;44;5;7;3,14E-05;A68;B44;C5;DR7
4593;68;44;5;8;3,61E-05;A68;B44;C5;DR8
4594;68;44;6;1;1,42E-05;A68;B44;C6;DR1
4595;68;44;7;1;0,000191011;A68;B44;C7;DR1
4596;68;44;7;10;2,56E-05;A68;B44;C7;DR10
4597;68;44;7;11;0,000936717;A68;B44;C7;DR11
4598;68;44;7;13;8,37E-05;A68;B44;C7;DR13
4599;68;44;7;15;9,07E-06;A68;B44;C7;DR15
4600;68;44;7;16;6,03E-05;A68;B44;C7;DR16
4601;68;44;7;7;0,00036082;A68;B44;C7;DR7
4602;68;44;7;8;3,06E-05;A68;B44;C7;DR8
4603;68;45;16;16;1,32E-05;A68;B45;C16;DR16
4604;68;45;16;3;1,33E-05;A68;B45;C16;DR3
4605;68;45;4;14;1,32E-05;A68;B45;C4;DR14
4606;68;45;6;10;9,73E-09;A68;B45;C6;DR10
4607;68;45;6;15;2,61E-05;A68;B45;C6;DR15
4608;68;45;6;4;0,000677419;A68;B45;C6;DR4
4609;68;45;6;7;6,81E-05;A68;B45;C6;DR7
4610;68;47;3;4;0,000401762;A68;B47;C3;DR4
4611;68;47;3;7;8,52E-05;A68;B47;C3;DR7
4612;68;47;6;4;1,30E-05;A68;B47;C6;DR4
4613;68;47;7;4;1,32E-05;A68;B47;C7;DR4
4614;68;48;8;3;1,32E-05;A68;B48;C8;DR3
4615;68;48;8;4;1,39E-05;A68;B48;C8;DR4
4616;68;49;12;7;1,32E-05;A68;B49;C12;DR7
4617;68;49;6;9;1,32E-05;A68;B49;C6;DR9
4618;68;49;7;1;9,62E-05;A68;B49;C7;DR1
4619;68;49;7;10;9,18E-05;A68;B49;C7;DR10
4620;68;49;7;13;0,000303845;A68;B49;C7;DR13
4621;68;49;7;15;6,69E-05;A68;B49;C7;DR15
4622;68;49;7;3;0,00039618;A68;B49;C7;DR3
4623;68;49;7;4;0,001073088;A68;B49;C7;DR4
4624;68;49;7;9;3,58E-05;A68;B49;C7;DR9
4625;68;49;8;4;1,32E-05;A68;B49;C8;DR4
4626;68;50;15;4;1,32E-05;A68;B50;C15;DR4
4627;68;50;3;11;9,21E-05;A68;B50;C3;DR11
4628;68;50;6;1;0,000142154;A68;B50;C6;DR1
4629;68;50;6;10;8,40E-06;A68;B50;C6;DR10
4630;68;50;6;11;8,66E-05;A68;B50;C6;DR11
4631;68;50;6;13;2,58E-05;A68;B50;C6;DR13
4632;68;50;6;3;0,000893909;A68;B50;C6;DR3
4633;68;50;6;7;7,71E-05;A68;B50;C6;DR7
4634;68;50;7;7;9,77E-06;A68;B50;C7;DR7
4635;68;51;1;11;1,85E-05;A68;B51;C1;DR11
4636;68;51;1;13;0,000277057;A68;B51;C1;DR13
4637;68;51;1;16;1,32E-05;A68;B51;C1;DR16
4638;68;51;1;8;1,32E-05;A68;B51;C1;DR8
4639;68;51;12;16;2,89E-05;A68;B51;C12;DR16
4640;68;51;14;1;1,60E-05;A68;B51;C14;DR1
4641;68;51;14;11;0,000146152;A68;B51;C14;DR11
4642;68;51;14;13;0,00060234;A68;B51;C14;DR13
4643;68;51;14;15;9,12E-05;A68;B51;C14;DR15
4644;68;51;14;3;6,31E-05;A68;B51;C14;DR3
4645;68;51;14;4;0,000546874;A68;B51;C14;DR4
4646;68;51;14;7;0,000410462;A68;B51;C14;DR7
4647;68;51;14;8;0,000459057;A68;B51;C14;DR8
4648;68;51;15;1;5,74E-07;A68;B51;C15;DR1
4649;68;51;15;10;0,000230283;A68;B51;C15;DR10
4650;68;51;15;11;0,000242353;A68;B51;C15;DR11
4651;68;51;15;12;4,47E-05;A68;B51;C15;DR12
4652;68;51;15;13;0,001082721;A68;B51;C15;DR13
4653;68;51;15;14;0,000201531;A68;B51;C15;DR14
4654;68;51;15;15;0,000488186;A68;B51;C15;DR15
4655;68;51;15;16;4,36E-05;A68;B51;C15;DR16
4656;68;51;15;3;0,00081643;A68;B51;C15;DR3
4657;68;51;15;4;0,000379414;A68;B51;C15;DR4
4658;68;51;15;7;0,000194641;A68;B51;C15;DR7
4659;68;51;15;8;0,000242483;A68;B51;C15;DR8
4660;68;51;15;9;5,80E-05;A68;B51;C15;DR9
4661;68;51;16;11;0,000603459;A68;B51;C16;DR11
4662;68;51;16;13;0,000149454;A68;B51;C16;DR13
4663;68;51;16;16;2,99E-05;A68;B51;C16;DR16
4664;68;51;16;4;7,39E-06;A68;B51;C16;DR4
4665;68;51;16;7;0,000510472;A68;B51;C16;DR7
